ConsolAcctID2,SALES,ConsolAcctName,LocAcctAddr2,ConsolAcctCity,ConsolAcctState,ConsolAcctPostalCode,ConsolAcctFilingFreq,ConsolAcctID,SiteCode,LocationAccountType,LocAcctName,Address,LocAcctCity,LocAcctState,LocAcctPostalCode,LocationLiquor,JurisdictionCode,CityLimit,LocationOpen,LocationClose,NaicsCode,Textbox64,Textbox67,Latitude,Longitude,geometry,index_right,Representative,Description,Revenue
MOID: 22608451,SALES,STARR PROPERTY INVESTMENTS LLC,1615 GLENBROOK CT,COLUMBIA,MO,65203-5345,ANNUAL,MOID: 22608451,1,SALES LOCATION,STARR PROPERTY INVESTMENTS LLC,1615 GLENBROOK CT,COLUMBIA,MO,65203-5345,No,15670-019-000-0000,Yes,6/1/2015,,531110 - LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,"20,222","30,500",38.9365771,-92.3962504,POINT (-92.3962504 38.9365771),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,94.9723277
MOID: 22608451,SALES,STARR PROPERTY INVESTMENTS LLC,1615 GLENBROOK CT,COLUMBIA,MO,65203-5345,ANNUAL,MOID: 22608451,2,SALES LOCATION,STARR PROPERTY INVESTMENTS LLC,3401 W BROADWAY BUSINESS PARK CT STE 101,COLUMBIA,MO,65203-0392,No,15670-019-000-0000,Yes,1/1/2017,,531110 - LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,"20,222","30,500",38.9546149,-92.3874465,POINT (-92.3874465 38.9546149),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,68.56275521
MOID: 22748946,SALES,JOE MACHENS FORD LINCOLN,1911 W WORLEY ST,COLUMBIA,MO,65203-1093,MONTHLY,MOID: 22748946,1,SALES LOCATION,JOE MACHENS FORD LINCOLN,1911 W WORLEY ST,COLUMBIA,MO,65203-1093,No,15670-019-000-0000,Yes,10/19/2015,,441110 - NEW CAR DEALERS,"20,222","30,500",38.961628,-92.3676344,POINT (-92.3676344 38.961628),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,8.187907583
MOID: 22748946,SALES,JOE MACHENS FORD LINCOLN,1911 W WORLEY ST,COLUMBIA,MO,65203-1093,MONTHLY,MOID: 22748946,5,SALES LOCATION,JOE MACHENS FORD LINCOLN,SALES,COLUMBIA,MO,65203,No,15670-019-000-0000,Yes,1/1/2016,,441110 - NEW CAR DEALERS,"20,222","30,500",38.9538484,-92.3714428,POINT (-92.3714428 38.9538484),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,80.30137157
MOID: 20612028,SALES,LA SIESTA MEXICAN RESTAURANT,"33 N 9TH ST
",COLUMBIA,MO,65201-4845,MONTHLY,MOID: 20612028,1,SALES LOCATION,LA SIESTA MEXICAN RESTAURANT,33 N 9TH ST,COLUMBIA,MO,65201-4845,Yes,15670-019-007-0000,Yes,4/1/2012,,722511 - FULL-SERVICE RESTAURANTS,"20,222","30,500",38.9524646,-92.3277669,POINT (-92.3277669 38.9524646),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,98.44880927
MOID: 20612028,SALES,LA SIESTA MEXICAN RESTAURANT,"33 N 9TH ST
",COLUMBIA,MO,65201-4845,MONTHLY,MOID: 20612028,3,SALES LOCATION,LA SIESTA MEXICAN RESTAURANT,3890 RANGE LINE ST STE 115,COLUMBIA,MO,65202-2342,Yes,15670-019-000-0000,Yes,12/1/2013,,722511 - FULL-SERVICE RESTAURANTS,"20,222","30,500",38.9898053,-92.3234718,POINT (-92.3234718 38.9898053),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,94.94305933
MOID: 19828586,SALES,ARRIS PIZZA,1020 E GREEN MEADOWS RD STE 102,COLUMBIA,MO,65201-3756,MONTHLY,MOID: 19828586,1,SALES LOCATION,ARRIS PIZZA,1020 E GREEN MEADOWS RD STE 102,COLUMBIA,MO,65201-3756,Yes,15670-019-008-0000,Yes,1/1/2010,,722511 - FULL-SERVICE RESTAURANTS,"20,222","30,500",38.9108297,-92.3283666,POINT (-92.3283666 38.9108297),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,30.53278631
MOID: 21846367,SALES,LEIGH HOLDINGS LLC IABC OF COLUMBIA,"1400 VANDIVER DR.
",COLUMBIA,MO,65202,MONTHLY,MOID: 21846367,3,SALES LOCATION,LEIGH HOLDINGS LLC IABC OF COLUMBIA,21 CONLEY RD STE S,COLUMBIA,MO,65201-6484,No,15670-019-005-0000,Yes,6/1/2016,,453998 - ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),"20,222","30,500",38.94883,-92.29654,POINT (-92.29654 38.94883),5,Roy Lovelady,Roy Lovelady,46.85534537
MOID: 21846367,SALES,LEIGH HOLDINGS LLC IABC OF COLUMBIA,"1400 VANDIVER DR.
",COLUMBIA,MO,65202,MONTHLY,MOID: 21846367,4,SALES LOCATION,LEIGH HOLDINGS LLC IABC OF COLUMBIA,1400 VANDIVER DR,COLUMBIA,MO,65202-3920,No,15670-019-000-0000,Yes,2/25/2019,,453998 - ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),"20,222","30,500",38.9708799,-92.3189107,POINT (-92.3189107 38.9708799),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,96.40423491
MOID: 20751401,SALES,HUNSAKER SMOKERS LLC,4009 CITATION DR,COLUMBIA,MO,65202-4515,QUARTERLY,MOID: 20751401,1,SALES LOCATION,HUNSAKER SMOKERS LLC,4009 CITATION DR,COLUMBIA,MO,65202-4515,No,15670-019-000-0000,Yes,11/1/2009,,451110 - SPORTING GOODS STORES,"20,222","30,500",38.9911304,-92.3147568,POINT (-92.3147568 38.9911304),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,42.84800432
MOID: 14760967,SALES,CREATIVE PHOTO INC,3808 SOUTHLAND DR,COLUMBIA,MO,65201-5431,QUARTERLY,MOID: 14760967,12,SALES LOCATION,CREATIVE PHOTO INC,3808 SOUTHLAND DR,COLUMBIA,MO,65201-5431,No,15670-019-000-0000,Yes,1/1/2018,,541922 - COMMERCIAL PHOTOGRAPHY,"20,222","30,500",38.9078854,-92.3166739,POINT (-92.3166739 38.9078854),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,30.7823875
MOID: 19376171,SALES,COLUMBIA NATUROPATHIC HEALTHCARE INC,1902 CORONA RD STE 100,COLUMBIA,MO,65203-5901,MONTHLY,MOID: 19376171,3,SALES LOCATION,COLUMBIA NATUROPATHIC HEALTHCARE INC,1902 CORONA RD STE 100,COLUMBIA,MO,65203-5901,No,15670-019-000-0000,Yes,6/1/2012,,621111 - OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),"20,222","30,500",38.9340786,-92.3984603,POINT (-92.3984603 38.9340786),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,35.45591104
MOID: 10582649,SALES,RED BOW ANTIQUES,3312 OAKLAND PL,COLUMBIA,MO,65202-2034,ANNUAL,MOID: 10582649,16,SALES LOCATION,RED BOW ANTIQUES,3312 OAKLAND PL,COLUMBIA,MO,65202-2034,No,15670-019-000-0000,Yes,1/1/2012,,454111 - ELECTRONIC SHOPPING,"20,222","30,500",38.9840296,-92.3036616,POINT (-92.3036616 38.9840296),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,74.05551679
MOID: 23181991,SALES,FRINGE BOUTIQUE LLC,2801 OLD 63 S,COLUMBIA,MO,65201-5325,MONTHLY,MOID: 23181991,1,SALES LOCATION,FRINGE BOUTIQUE LLC,2801 OLD 63 S,COLUMBIA,MO,65201-5325,No,15670-019-000-0000,Yes,1/1/2017,,448190 - OTHER CLOTHING STORES,"20,222","30,500",38.9184016,-92.3069796,POINT (-92.3069796 38.9184016),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,48.28666138
MOID: 23181991,SALES,FRINGE BOUTIQUE LLC,2801 OLD 63 S,COLUMBIA,MO,65201-5325,MONTHLY,MOID: 23181991,3,SALES LOCATION,FRINGE WESTERN WEAR,3310 VANDIVER DR,COLUMBIA,MO,65202-2308,No,15670-019-003-0000,Yes,8/1/2021,6/30/2043,448190 - OTHER CLOTHING STORES,"20,222","30,500",38.9736902,-92.2887039,POINT (-92.2887039 38.9736902),5,Roy Lovelady,Roy Lovelady,63.71451917
MOID: 15954315,SALES,PEACHTREE CATERING INC,PO BOX 10226,COLUMBIA,MO,65205-4003,MONTHLY,MOID: 15954315,2,SALES LOCATION,PEACHTREE CATERING INC,602 FAY ST STE 103,COLUMBIA,MO,65201-2402,Yes,15670-019-000-0000,Yes,1/1/1997,,722320 - CATERERS,"20,222","30,500",38.9578127,-92.3224018,POINT (-92.3224018 38.9578127),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,90.08098911
MOID: 22429981,SALES,FLYIN' HIVE APIARIES,312 E BRIARWOOD LN,COLUMBIA,MO,65203-1676,ANNUAL,MOID: 22429981,1,SALES LOCATION,FLYIN' HIVE APIARIES,312 E BRIARWOOD LN,COLUMBIA,MO,65203-1676,No,15670-019-000-0000,Yes,12/20/2014,,311999 - ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,"20,222","30,500",38.9498027,-92.3689802,POINT (-92.3689802 38.9498027),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,19.69289494
MOID: 22429981,SALES,FLYIN' HIVE APIARIES,312 E BRIARWOOD LN,COLUMBIA,MO,65203-1676,ANNUAL,MOID: 22429981,1,SALES LOCATION,FLYIN' HIVE APIARIES,"312 E BRIARWOOD LN
FOOD TAX",COLUMBIA,MO,65203-1676,No,15670-019-000-1001,Yes,12/20/2014,,311999 - ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,"20,222","30,500",38.9498027,-92.3689802,POINT (-92.3689802 38.9498027),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,95.1166353
MOID: 10045554,SALES,HULETT HEATING AND AIR CONDITIONING CO,PO BOX 956,COLUMBIA,MO,65205-0956,QUARTERLY,MOID: 10045554,2,SALES LOCATION,HULETT HEATING AND AIR CONDITIONING CO,400 BIG BEAR BLVD,COLUMBIA,MO,65202-3714,No,15670-019-000-0000,Yes,12/2/1985,,332322 - SHEET METAL WORK MANUFACTURING,"20,222","30,500",38.977164,-92.3330529,POINT (-92.3330529 38.977164),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,38.60295296
MOID: 23462469,SALES,NETTIE MCBEAN,1710 WORCESTER LN,COLUMBIA,MO,65203-6385,ANNUAL,MOID: 23462469,1,SALES LOCATION,NETTIE MCBEAN,1710 WORCESTER LN,COLUMBIA,MO,65203-6385,No,15670-019-000-0000,Yes,11/17/2017,,453920 - ART DEALERS,"20,222","30,500",38.8959694,-92.3672343,POINT (-92.3672343 38.8959694),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,20.68235606
MOID: 19704518,SALES,TOMS IMPORTS LLC,1206 COATS ST,COLUMBIA,MO,65201-4538,QUARTERLY,MOID: 19704518,1,SALES LOCATION,TOMS IMPORTS LLC,1206 COATS ST,COLUMBIA,MO,65201-4538,No,15670-019-000-0000,Yes,1/1/2007,,811111 - GENERAL AUTOMOTIVE REPAIR,"20,222","30,500",38.9634902,-92.3271565,POINT (-92.3271565 38.9634902),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,71.17303658
MOID: 22314407,SALES,LEES MARKET,700 CHERRY ST STE L,COLUMBIA,MO,65201-7726,MONTHLY,MOID: 22314407,1,SALES LOCATION,LEES MARKET,700 CHERRY ST STE L,COLUMBIA,MO,65201-7726,Yes,15670-019-007-0000,Yes,9/1/2014,,445110 - SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,"20,222","30,500",38.9502898,-92.329394,POINT (-92.329394 38.9502898),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,13.78246164
MOID: 22314407,SALES,LEES MARKET,700 CHERRY ST STE L,COLUMBIA,MO,65201-7726,MONTHLY,MOID: 22314407,1,SALES LOCATION,LEES MARKET,"700 CHERRY ST STE L
FOOD TAX",COLUMBIA,MO,65201-7726,Yes,15670-019-007-1001,Yes,9/1/2014,,445110 - SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,"20,222","30,500",38.951674,-92.332541,POINT (-92.332541 38.951674),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,4.722033809
MOID: 22390197,SALES,LORI'S BLACK AND GOLD,"5312 WOOD LAKE CT
",COLUMBIA,MO,65202-5725,MONTHLY,MOID: 22390197,1,SALES LOCATION,LORI'S BLACK AND GOLD,2102 BUSINESS LOOP 70 E,COLUMBIA,MO,65201-5504,Yes,15670-019-000-0000,Yes,8/1/2014,,722410 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"20,222","30,500",38.9636452,-92.3069443,POINT (-92.3069443 38.9636452),5,Roy Lovelady,Roy Lovelady,26.43556803
MOID: 18787941,SALES,SIGNS BY WOODY,500 W TEXAS AVE,COLUMBIA,MO,65202-3105,QUARTERLY,MOID: 18787941,1,SALES LOCATION,SIGNS BY WOODY,500 W TEXAS AVE,COLUMBIA,MO,65202-3105,No,15670-019-000-0000,Yes,7/1/2004,,"711320 - PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITHOUT FACILITIES","20,222","30,500",38.9698373,-92.3438694,POINT (-92.3438694 38.9698373),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,31.74135414
MOID: 21247102,SALES,ARTISTIC XPRESSION BY ELON,"3601 TIMBER RUN DR
",COLUMBIA,MO,65203-1692,ANNUAL,MOID: 21247102,4,SALES LOCATION,E'LON'S BOUTIQUE,3601 TIMBER RUN DR,COLUMBIA,MO,65203-1692,No,15670-019-000-0000,Yes,1/1/2019,,448150 - CLOTHING ACCESSORIES STORES,"20,222","30,500",38.8698563,-92.3923546,POINT (-92.3923546 38.8698563),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,90.52114455
MOID: 21247102,SALES,ARTISTIC XPRESSION BY ELON,"3601 TIMBER RUN DR
",COLUMBIA,MO,65203-1692,ANNUAL,MOID: 21247102,5,SALES LOCATION,E'LON'S BOUTIQUE,3601 TIMBER RUN DR,COLUMBIA,MO,65203-1692,No,15670-019-000-0000,Yes,1/15/2020,,812112 - BEAUTY SALONS,"20,222","30,500",38.8698563,-92.3923546,POINT (-92.3923546 38.8698563),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,56.24638114
MOID: 13668421,SALES,A PLUS DESIGNS WISDOM WORDS A PLUS PROF SERVICES,511 E Walnut St Unit 7665,Columbia,MO,65205-1172,ANNUAL,MOID: 13668421,1,SALES LOCATION,A PLUS DESIGNS WISDOM WORDS A PLUS PROF,2913 OAK LAWN DR,COLUMBIA,MO,65203-2973,No,15670-019-000-0000,Yes,7/3/1989,,448140 - FAMILY CLOTHING STORES,"20,222","30,500",38.9193256,-92.3535173,POINT (-92.3535173 38.9193256),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,71.8534941
MOID: 13709640,SALES,FAY & SONS SIGNS,PO BOX U,COLUMBIA,MO,65205-5020,QUARTERLY,MOID: 13709640,2,SALES LOCATION,FAY & SONS SIGNS,1510 WYOMING AVE,COLUMBIA,MO,65201,No,15670-019-000-0000,Yes,12/1/1997,,339950 - SIGN MANUFACTURING,"20,222","30,500",38.9673367,-92.330697,POINT (-92.330697 38.9673367),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,52.41585811
MOID: 22007024,SALES,COMO SMOKE & FIRE LLC,4600 PARIS RD STE 102,COLUMBIA,MO,65202-0060,MONTHLY,MOID: 22007024,1,SALES LOCATION,COMO SMOKE & FIRE LLC,4600 PARIS RD STE 102,COLUMBIA,MO,65202-0060,Yes,15670-019-000-0000,Yes,11/1/2013,,722511 - FULL-SERVICE RESTAURANTS,"20,222","30,500",38.9977171,-92.2792472,POINT (-92.2792472 38.9977171),5,Roy Lovelady,Roy Lovelady,38.17075286
MOID: 22007024,SALES,COMO SMOKE & FIRE LLC,4600 PARIS RD STE 102,COLUMBIA,MO,65202-0060,MONTHLY,MOID: 22007024,2,SALES LOCATION,COMO SOUTH,3804 BUTTONWOOD DR,COLUMBIA,MO,65201-3740,No,15670-019-000-0000,Yes,8/1/2022,,722511 - FULL-SERVICE RESTAURANTS,"20,222","30,500",38.9077728,-92.3302757,POINT (-92.3302757 38.9077728),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,57.96916274
MOID: 12912689,SALES,FISCHERS ALIGN A WHEEL,1409 ASHLEY ST,COLUMBIA,MO,65201-4698,MONTHLY,MOID: 12912689,2,SALES LOCATION,FISCHERS ALIGN A WHEEL,1409 ASHLEY ST,COLUMBIA,MO,65201-4698,No,15670-019-000-0000,Yes,3/1/1997,,811118 - OTHER AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE,"20,222","30,500",38.9677295,-92.3188306,POINT (-92.3188306 38.9677295),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,67.84813474
MOID: 18788149,SALES,RAGTAG FILM SOCIETY,10 HITT ST,COLUMBIA,MO,65201-5014,ANNUAL,MOID: 18788149,2,SALES LOCATION,RAGTAG FILM SOCIETY,10 HITT ST,COLUMBIA,MO,65201-5014,No,15670-019-007-0000,Yes,4/1/2012,,512131 - MOTION PICTURE THEATERS (EXCEPT DRIVE-INS),"20,222","30,500",38.9507608,-92.3252707,POINT (-92.3252707 38.9507608),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,37.61632661
MOID: 18810063,SALES,NICHOLS TECHNOLOGY,6909 MADISON CREEK DR,COLUMBIA,MO,65203-8425,ANNUAL,MOID: 18810063,2,SALES LOCATION,NICHOLS TECHNOLOGY,6909 MADISON CREEK DR,COLUMBIA,MO,65203-8425,No,15670-019-000-0000,Yes,4/17/2015,,451110 - SPORTING GOODS STORES,"20,222","30,500",38.8747873,-92.382397,POINT (-92.382397 38.8747873),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,51.85303564
MOID: 18750656,SALES,PARIS ROAD FAMILY PAWN,7750 E HIGHWAY AB,COLUMBIA,MO,65201-7403,MONTHLY,MOID: 18750656,1,SALES LOCATION,PARIS ROAD FAMILY PAWN,2416 PARIS RD,COLUMBIA,MO,65202-2516,No,15670-019-000-0000,Yes,4/1/2004,,522298 - ALL OTHER NONDEPOSITORY CREDIT INTERMEDIATION,"20,222","30,500",38.9743229,-92.300572,POINT (-92.300572 38.9743229),5,Roy Lovelady,Roy Lovelady,93.95524782
MOID: 20360061,SALES,CNW MANAGEMENT LLC,2000 FORUM BLVD STE 4,COLUMBIA,MO,65203-5460,MONTHLY,MOID: 20360061,3,SALES LOCATION,ROCKBRIDGE SUBWAY 12161,503 E NIFONG BLVD STE D,COLUMBIA,MO,65201-3792,No,15670-019-012-0000,Yes,1/1/2010,,722513 - LIMITED-SERVICE RESTAURANTS,"20,222","30,500",38.9117733,-92.3327026,POINT (-92.3327026 38.9117733),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,25.3538557
MOID: 20360061,SALES,CNW MANAGEMENT LLC,2000 FORUM BLVD STE 4,COLUMBIA,MO,65203-5460,MONTHLY,MOID: 20360061,3,SALES LOCATION,ROCKBRIDGE SUBWAY 12161,"503 E NIFONG BLVD STE D
FOOD TAX",COLUMBIA,MO,65201-3792,No,15670-019-012-1001,Yes,1/1/2010,,722513 - LIMITED-SERVICE RESTAURANTS,"20,222","30,500",38.9117733,-92.3327026,POINT (-92.3327026 38.9117733),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,65.42474455
MOID: 20360061,SALES,CNW MANAGEMENT LLC,2000 FORUM BLVD STE 4,COLUMBIA,MO,65203-5460,MONTHLY,MOID: 20360061,4,SALES LOCATION,PARIS ROAD SUBWAY 13426,2716 PARIS RD STE 7,COLUMBIA,MO,65202-2521,No,15670-019-000-0000,Yes,1/1/2009,,722513 - LIMITED-SERVICE RESTAURANTS,"20,222","30,500",38.9787842,-92.2947275,POINT (-92.2947275 38.9787842),5,Roy Lovelady,Roy Lovelady,49.06835489
MOID: 20360061,SALES,CNW MANAGEMENT LLC,2000 FORUM BLVD STE 4,COLUMBIA,MO,65203-5460,MONTHLY,MOID: 20360061,4,SALES LOCATION,PARIS ROAD SUBWAY 13426,2716 PARIS RD FOOD TAX,COLUMBIA,MO,65202-2521,No,15670-019-000-1001,Yes,1/1/2009,,722513 - LIMITED-SERVICE RESTAURANTS,"20,222","30,500",38.9787778,-92.2945646,POINT (-92.2945646 38.9787778),5,Roy Lovelady,Roy Lovelady,93.39975217
